review_id,category,label_raw,review_text,source_file
R0483,衣服,1,试穿上可以，手感也不错，没洗呢就是不知道退色严重不,online_shopping_10_cats.csv
R0484,平板,1,好机器，做工完美，支持京东,online_shopping_10_cats.csv
R0485,热水器,0,热水器用了一个星期收到！和客服沟通了下，现在就如实评价！！！热水器冷热调节相当不灵敏，太热了加一点点冷水，立马全变凉水，回过来调热水完全没有反应，必须全关再开才可以！！！从昨天安装好到现在，花洒一直滴水，整个卫生间都......今天再用一次，出了一分钟热水后直接就变冷了，还得自己烧水洗澡！！！客服就三字，找售后，他们解决不了！！质量问题吗？？？安装师傅是一个地方的认识，说实体店加赠送物品800多，比实体店便宜不了多少！真心就两个字，后悔！多加几十块钱在实体店买还送货上门安装，现在不说买配件，自己去快递取吧，关键根本无法用！后悔的一次网购，第一次差评！！！,online_shopping_10_cats.csv
R0486,水果,0,差评，明明远的是要开发票，没开也就算了，咨询了一堆客服，也没人帮忙解决，再也不上京东了,online_shopping_10_cats.csv
R0487,酒店,0,"这次入住最满意的就是安排的楼层比较高,所以很安静,但是态度很差!!!!进去以后我看见标准A房特价,我询问,她们说是老装修,委婉拒绝看房请求,然后我放弃了还是入住了本来预定的标准B类房间,然后洗澡,吹风筒用完却出了问题无法放归原处,打电话通知总台找人来看,大概隔了半小时没人上来,我赶着出去就顺便到总台又交代了一次,大概晚上12点才回到酒店,却还是老样子,不知道是没人上来看,还是她们也搞不定.第二天我就退房了,她们总台有三个人在,我却感觉全部都凑一起,操作很不专业,这跟3星的标准相去很远,入住这家酒店还有一个好处是可以免费打长途,可是后来我才了解到,原来柳州的酒店都跟电信签了协议都可以免费打长途.总之下次我不会再选择这家酒店了.",online_shopping_10_cats.csv
R0488,水果,0,太小了，一点都不好吃。差评，一分是给快递小哥。,online_shopping_10_cats.csv
R0489,水果,0,中旬我己买了二次都没开发票，请把发票快递来。,online_shopping_10_cats.csv
R0490,衣服,0,不知道是客服笨，还是你们沟通不顺畅，我要的尺码，仓库死活发不对，裤子换了三条，就是没能换到合适的，就这样吧,online_shopping_10_cats.csv
R0491,平板,1,妈妈用的，看连续剧不错哦,online_shopping_10_cats.csv
R0492,水果,1,买了好多次了，朋友说好吃，京东送货快，小哥态度好,online_shopping_10_cats.csv
R0493,衣服,1,大小合适，很喜欢，质量不错，,online_shopping_10_cats.csv
R0494,酒店,1,选择珠江花园的原因就是方便，有电动扶梯直接到达海边，周围餐馆、食廊、商场、超市、摊位一应俱全。酒店装修一般，但还算整洁。泳池在大堂的屋顶，因此很小，不过女儿倒是喜欢。包的早餐是西式的，还算丰富。服务吗，一般,online_shopping_10_cats.csv
R0495,平板,0,外观有明显瑕疵，后壳上有多个小孔（气孔），怀疑是喷漆产生的。要求更换，竟然不拿新机来换。询问客服，解释为贵重电子产品都不直接拿新机更换。可我相邻的同事也换过手机，就是拿新机直接换货的。这又如何解释？太让人不满意了。,online_shopping_10_cats.csv
R0496,衣服,0,哇 好难受 才穿一条就变成这样子 不值这个价钱而且感觉质量很差以后不会在买了,online_shopping_10_cats.csv
R0497,计算机,1,白色很漂亮，指纹不是很明显，键盘很舒服，电池也不错。。当时就是看好电池和体积小巧，携带方便。,online_shopping_10_cats.csv
R0498,平板,1,给家人买的，大小正好，很不错，相信京东,online_shopping_10_cats.csv
R0499,计算机,1,做工扎实，按键设计很人性化，散热很好，带有正版系统让人用着有点名正言顺的感觉。完美屏，很像镜面屏。这款是带有麦克风的，好像参数里没写，有点惊喜。解压系统很快，加装内存也方便，拆了两个螺丝抠下后盖就可以插了，说明书里有图解。赞一下京东送到赠品：thinkpad原装包包我超喜欢，第一次拥有这么设计人性化的包包；三星内存条1G，很容易安装，弥补了本本内存小的缺陷；thinkpad小黑鼠标，好用可爱；,online_shopping_10_cats.csv
R0500,酒店,0,"房间潮湿,设施陈旧。",online_shopping_10_cats.csv
R0501,洗发水,0,这泥@马包装！没谁了,online_shopping_10_cats.csv
R0502,书籍,1,此书算是一本论文合集，对于中国古代甲胄的介绍尤其详细，包括从原始社会到宋朝。里面对各代甲胄的特点、材料、制作工艺介绍得十分具体，并且配有表格及清晰的线描图，令我受益匪浅。对于武库、兰錡和胡床的考古发现我还是第一次看到，觉得很新鲜，总算明白胡床是什么样的了......可惜对于兵刃的介绍还不够多，但还是不失为一本内容丰富而的好书。,online_shopping_10_cats.csv
R0503,手机,0,介绍有下载功能，但到目前为止还没有一个人找到可能下载的办法，这个手机也太高科技了。,online_shopping_10_cats.csv
R0504,书籍,1,没有磨难的爱情不会长久，袁喜和何适，他们俩人的问题从来都不是因为第三者，逝去的四年的时光留下的也不会是爱情，只是对于年少的怀念。袁喜和步怀宇，他们俩人的爱情来的磨难重重，有的时候甚至会有些憎恨袁喜的固执，恼火她的倔强。明明是个比何适好一百倍的男人，明明是个比何适更加适合她的男人，步怀宇，让人觉得可以依靠的成熟男人。,online_shopping_10_cats.csv
R0505,热水器,0,好用 ，自己准备角阀和淋浴龙头，师傅来安装就收了40元，两根波纹管,online_shopping_10_cats.csv
R0506,洗发水,1,还没有用应该是正品，活动时买的。物流挺给力的。,online_shopping_10_cats.csv
R0507,酒店,1,第二天下午退房的话，第二天房价算一半，这点很实惠。贵宾南楼标间260一天，算是还可以。一楼在装修，有点吵。,online_shopping_10_cats.csv
R0508,洗发水,0,之前买单瓶的都很好用，这次买套装的感觉头皮屑特别多。,online_shopping_10_cats.csv
R0509,酒店,0,上海航空酒店地理位置优越，但飞机噪音太大，整晚无法入眠。 房间设施陈旧，下水道堵塞。最主要的是性价比极差，边上的锦江之星比他强多了。 还有就是早餐也过于简单，与它的四星标准相差很远。 我起先委托了叫醒服务，后来因为航班取消我又打电话取消叫醒，但半夜来了两次叫醒，真是受不了！,online_shopping_10_cats.csv
R0510,酒店,1,"整体尚可.优点很多就不说了.单就缺点罗列如下,望改进:1,房内夜间有异响.象是水滴或是气流的声音.2,宽带要服务台开通才可使用.开始不明白,耽误了好多事.3,被子感觉很不好,不透气,象一层塑料罩着一样,很难受(个人感受).4,落地灯插座没电.只好趴在桌下找桌后的插座.5,卫生间隔音不是一般的差.",online_shopping_10_cats.csv
R0511,平板,1,包装很好，一开机提示升级，简间设置一下然后开始使用，反应好快，不错，价钱合理。,online_shopping_10_cats.csv
R0512,平板,0,介绍里的耳机机器里没有，不知道是不是二手机器，跟客服说话也没反映,online_shopping_10_cats.csv
R0513,水果,0,一直在京东买生鲜，这次的火龙果三个全是烂的，太差了。,online_shopping_10_cats.csv
R0514,衣服,0,裤子穿了几天就烂掉了成了乞丐服,online_shopping_10_cats.csv
R0515,水果,1,上午下单，下午送到，京东自营太牛啦！！！！真心感动。苹果口感不错，虽然看着有点小，口感，香甜脆！按照这速度，估计三天就吃完了。送货小哥滴态度杠杠滴！！???,online_shopping_10_cats.csv
R0516,衣服,1,样式非常好 颜色很正 试穿了很合身 老公很喜欢 果断收藏,online_shopping_10_cats.csv
R0517,平板,1,"用了两台华为的平板了，上一台是华为m2,m3比起m2提升还是挺大的，无论是屏幕，外放音质还有反应速度，4g的运行内存加海思麒麟950就是快，还有多了一个指纹解锁，解锁速度挺快的。",online_shopping_10_cats.csv
R0518,平板,1,平板回来几天了，一直在试用，现在来评价:总得还可以，但我就不明白为什么不自己贴上屏保！自己贴起了好多气泡！不送平板套，自己花钱买的！续航能力也有点不符，看图片有不清晰的现象！,online_shopping_10_cats.csv
R0519,衣服,1,衣服不错，老公很喜欢大小合适又买了一件米色的,online_shopping_10_cats.csv
R0520,衣服,0,速度太慢了，和之前买的36的有点小？,online_shopping_10_cats.csv
R0521,蒙牛,1,我觉得蒙牛大果粒才是真的大果粒，比光明有料多了~,online_shopping_10_cats.csv
R0522,洗发水,1,比超市实惠，超市一瓶750毫升的就*。京东商城买的放心,online_shopping_10_cats.csv
R0523,平板,0,建议大家不要买，质量比较差，维修成本太高，配件比机子还要贵。,online_shopping_10_cats.csv
R0524,酒店,1,去苏州工作的时候，住过很多酒店。综合比较来看，这家酒店还是比较舒服的。地理位置很方便，即使去新区也很近。出门的时候，酒店的服务员会帮忙叫出租车。虽然房间有点小，但是布置的很温馨舒适，很适合一个人出差时入住，床具也很舒服，可以保证休息。唯一不足的是，预定的时候不能知道房间是在主楼还是附楼。宾馆反馈 2008年5月9日 ： 多谢您提出的宝贵意见。一般情况下，携程预订的标房我们是安排在东楼的，因为东楼是06年新开的，房间设施设备均比较新，豪华房我们是安排在主楼的。如您在预订时想知道安排哪栋楼，可以在订单上提出，我们在回复确认预订时会为您注明的。期待您的再次光临。,online_shopping_10_cats.csv
R0525,酒店,1,和LP一起订的度假，发现三合比较紧俏，于是赶紧下了订单。在三合感觉中国人绝对是“少数民族”估计老外对这个酒店可能比较熟悉，早餐是在酒店外（第一次这种体会，呵呵），出门向左50米（路对面），叫阳光和酒吧。只有第二天早上看到一对中国人，其他全是老外，感觉有点奇怪。早餐内容太少了。酒店内比较别致，很有古城的味道，房间内的家具比较紧凑，不过两个人住应该还好了。热水似乎不行，放了很长时间都是温水。电视奇高无比，晚上看会电视脖子酸，信号也一般。不过如果是体验古城味道，的确是个不错的选择。,online_shopping_10_cats.csv
R0526,衣服,0,退货退货，没办法，这衣服太皱了,online_shopping_10_cats.csv
R0527,水果,0,昨天才到货的火龙果，今天就坏了6个，是不是发的坏的，坏的惨不忍睹，请问怎么处理，以后哪里还敢在京东买鲜果,online_shopping_10_cats.csv
R0528,酒店,1,酒店房间比较大（行政楼层），但是没有早餐，也不包上网费，价格偏高，大堂的快餐很难吃。,online_shopping_10_cats.csv
R0529,平板,0,不好买来好后悔玩游戏好卡差评。,online_shopping_10_cats.csv
R0530,洗发水,0,上次买过，真心不错，下次再买,online_shopping_10_cats.csv
R0531,衣服,1,有点大，好薄，希望过水后能小一点,online_shopping_10_cats.csv
R0532,水果,0,苹果卖相不错，但是削开了里面是这样的，好失望,online_shopping_10_cats.csv
R0533,水果,0,京东现在真的越来越差了，这个火龙果还可以，跟这个一起下单的还有两盒蓝莓，都是六月十六号下单的，到现在二十四号还没收到，只能申请退款了，为什么这么多天都没收到呢？？？？,online_shopping_10_cats.csv
R0534,酒店,1,7月19日入住酒店 总体感觉较好 不足之处如下1.一号楼到二号楼的指示标志不明显，而且要走很远2.服务人员似乎不知道什么是主动见面打招呼，这点比起海景花园酒店要差的远。我在酒店大厅、走廊 、院子里，见到酒店各个岗位的服务人员，大部分都不知道应该主动和客人打招呼问好,online_shopping_10_cats.csv
R0535,衣服,0,垃圾，连快递都不舍得用，EMS一个月才收到货,online_shopping_10_cats.csv
R0536,平板,1,非常不错值得佣有，哈曼卡顿音质非常好，看电影电视清晰度高，可看2k电影。,online_shopping_10_cats.csv
R0537,蒙牛,0,蒙牛真让人失望。,online_shopping_10_cats.csv
R0538,衣服,1,宝贝质量不错，面料柔和有弹性，包装精美，没有线脚料，大小适中，值得推荐。,online_shopping_10_cats.csv
R0539,酒店,0,环境一般，房间一般,online_shopping_10_cats.csv
R0540,水果,0,一丁点大，寄过来让我涨姿势了，原来这么贵的火龙果可以这幺小。还有坏果，三个坏掉两个，媒体报道的开箱验货现场赔付都是假的,online_shopping_10_cats.csv
R0541,衣服,1,裤子质量真的好好，穿上去也很合适，好喜欢呢！,online_shopping_10_cats.csv
R0542,洗发水,1,东西还没用 价钱很合适，快递小哥冒雨送来个 给个赞。,online_shopping_10_cats.csv
R0543,平板,0,触屏反应慢机子的手感还可以,online_shopping_10_cats.csv
R0544,平板,0,在京东买手机很多次了，这次在不同时间买了两个畅享6，当然都是降价100和200这种，买回来没任何怀疑放了一阵子才打算贴膜送人，结果贴膜时发现屏幕不平，以前从没遇到过的情况，而且两个都是屏幕不平，有种旗舰店在处理问题机的感觉，亲们慎买!!!,online_shopping_10_cats.csv
R0545,平板,1,东西还好吧感觉有点不如那个华为p９,online_shopping_10_cats.csv
R0546,洗发水,1,一如既往的支持，日期也很够，可以用好久了,online_shopping_10_cats.csv
R0547,衣服,1,很满意，面料很舒服，衣服不错的，很好,online_shopping_10_cats.csv
R0548,平板,0,快递的速度有点慢，然后送到手的，时候，包裹的胶带已经松动（都能看到里面的东西），还好里面的东西没坏。,online_shopping_10_cats.csv
R0549,酒店,0,酒店位置确实很好，入口也不难找。但是就其硬件设施等而言，700多的价位，性价比实在不高。尤其是，房间很多小强！！！这是我绝对无法忍受的，入住后发现了立马要求换房间，被告知房间已满无法更换，承诺上门进行清扫，结果就是一位大姐拿来杀虫剂到处喷喷，没有别的任何措施！且房间没有窗户——我订的还是行政大床房！顾忌到杀虫剂无法挥散，只能少喷点就算。隔天换到了同样位置差不多价位的深航国际酒店，实在好太多！,online_shopping_10_cats.csv
R0550,衣服,0,我买的的裤子在哪？还是三月份的,online_shopping_10_cats.csv
R0551,衣服,1,看起来很不错，质量的话时间才知道,online_shopping_10_cats.csv
R0552,酒店,0,入住时发觉没有空调，跟服务台说了后开启了中央空调。结果半夜两点热醒了，原来酒店居然偷偷关了空调。差评！！,online_shopping_10_cats.csv
R0553,酒店,1,第一次预订这家酒店，开了有段时间，门面比较小，不过里边的房间还是比较大的。因为是替别人订的，进去看了以后觉得设施蛮齐全的，要的大床房的确很大很舒服，以后要订也会再订这家的。宾馆反馈 2008年4月28日 ： 非常感谢您的入住及您对我们的肯定，我们将为您以后的每一次入住提供更贴心的服务！期待您的入住！,online_shopping_10_cats.csv
R0554,酒店,0,比较一般,online_shopping_10_cats.csv
R0555,酒店,0,房间冷的受不了，让服务员那条被子足足半小时，电话打了好几个，那床比木板还硬洗澡的水没有热气，这样的就店实在差劲，就是免费我也不会再住了,online_shopping_10_cats.csv
R0556,水果,1,还没有吃，那么多好评，应该不错吧。618买价格实惠。,online_shopping_10_cats.csv
R0557,酒店,0,不适合一家人集体去住 房间与房间之间隔的太远 迷宫一样,online_shopping_10_cats.csv
R0558,书籍,0,书本的质量很差：收到的书本前面几页装订反了，有几页本来就没有装订好，直接就可以拿下来。寄回当当网换货，20多天了，一点消息都没有，写了邮件通知换货的原因，却没有见到任何回复。为了要换货，我还要特意去跑一趟邮局。这次买书简直是受气。这样的服务也太差了。,online_shopping_10_cats.csv
R0559,书籍,0,作者有明显的自恋倾向，只有有老公养不上班的太太们才能像她那样生活。很多方法都不实用，还有抄袭嫌疑，没意思，没买的可以省省了。,online_shopping_10_cats.csv
R0560,平板,0,用了不到一个月就坏了，经常打不出电话，别人也打不进来，就算有时候打通了对方也听不到我说话，质量真差。现在已经寄回去修了，不知道能不能修好,online_shopping_10_cats.csv
R0561,蒙牛,1,我的圣诞礼物，蒙牛牛，太喜欢啦！,online_shopping_10_cats.csv
R0562,洗发水,0,漏了不少，可否包装好一些？,online_shopping_10_cats.csv
R0563,计算机,1,外型超漂亮，?像?清晰，??、?牙很方便，我加了?2G的apcer?存，?行超快！散?我?得可以啊，不?。,online_shopping_10_cats.csv
R0564,计算机,1,性价比相当的高，配置很均衡，尤其是3470的显卡，有很大的吸引力。基本上，不需要太大的升级。个人认为，2G的内存足够了。并且这款是独立显卡，所以不会占用系统内存来做显存。,online_shopping_10_cats.csv
R0565,计算机,0,发热是有点大，特别在玩游戏的时候，显卡有70多°C，不知道正常不正常！不玩游戏的时候50°C左右，还算可以！,online_shopping_10_cats.csv
R0566,水果,1,很好吃，包装好，生产日期是最近的，送货快，吃完下次还来,online_shopping_10_cats.csv
R0567,洗发水,0,必须差评！刚收到货，洗发液已经被打开，洗发液都流出来了！！！！！,online_shopping_10_cats.csv
R0568,平板,1,999财富版。之前问客服说是不赠手机壳的，实际收到是有的。新机开机后存储情况如图。像素对的起价格。比之前联想的外形瘦了一些，拿起来更方便。加油华为，加油京东。,online_shopping_10_cats.csv
R0569,衣服,1,样式不错，质量很好，面料很不错，值得购买,online_shopping_10_cats.csv
R0570,水果,0,根本不是红富士 必须差评 还有快,online_shopping_10_cats.csv
R0571,书籍,1,这本小说是伤感的，是让人心碎的，查理这么一个正直，勇敢的男子汉被无情的战争绞杀是任何人都不能接受的，但小托却要承受这个痛苦，他的家庭是那么的不幸，以至于他的成长充满阴影，但他能够感受生活给他带来的快乐。看到这些，我感觉自己的生活太平凡了，太缺乏颜色了，我们有那么多的优越的东西，却没能精彩的活着，不停的抱怨，这真是悲哀。小托的坚强让我懂得了好多东西。,online_shopping_10_cats.csv
R0572,酒店,1,整体环境还可以，离亚龙湾比较近。但近期一直在装修，一楼凌乱，给人感觉不太舒服。价格偏高。服务一般。,online_shopping_10_cats.csv
R0573,水果,0,真的是12“粒”小苹果，5厘米多一点，真是小得不得了，没长熟树上掉下来的吧,online_shopping_10_cats.csv
R0574,平板,1,还好，稍微有点卡，给家里老人买的。够用，价格合理，耐用，我家人手机平板都选华为。支持国产！,online_shopping_10_cats.csv
R0575,平板,1,东东很好，很给力，快递赞一个,online_shopping_10_cats.csv
R0576,衣服,1,不错 款式新颖 大小适合 值得购买,online_shopping_10_cats.csv
R0577,平板,1,还不错，不过遗憾没在**价买到它。,online_shopping_10_cats.csv
R0578,衣服,1,买给弟弟的，很意外，拿到快递后发现真的很好看，而且版型很正，尺寸也没有偏差，值得这个价！穿着也很帅。,online_shopping_10_cats.csv
R0579,书籍,0,这本书不象宣传里说得那么好，买到家以后，翻了翻就没有兴趣了。本来是想买回来，让小孩学习英语的，拿到书以后，竟然是中文夹着英语单词，这种脱离文章来学习英文单词的方法，我是不认同的。,online_shopping_10_cats.csv
R0580,酒店,1,不错的酒店，好像是公寓改装的，很新的设施，就是前台非常小。服务小姐很亲切，笑容可亲。,online_shopping_10_cats.csv
R0581,水果,0,苹果每次只能买一箱，买了两箱，第一箱是好的，第二箱是坏的。已经出现两次了。,online_shopping_10_cats.csv
R0582,酒店,1,房间宽敞，条件不错。周围环境也可以。周围无合适的公交车，出行需要用出租车。,online_shopping_10_cats.csv
R0583,衣服,0,快递太慢，东西还行，。。,online_shopping_10_cats.csv
R0584,水果,1,买过六次了，一如既往的好吃，非常之满意。。。对，可以的，带皮吃没问题。,online_shopping_10_cats.csv
R0585,酒店,0,进去就是一股霉味，地摊很脏，电视等设备老旧。位置比较偏,online_shopping_10_cats.csv
R0586,洗发水,0,京东啊我购物好几次了对你们产品质量还是不放心用同看吧,online_shopping_10_cats.csv
R0587,手机,1,感觉样子还可以，就是机身有点厚拿在手上有点重.前端的面板设计的挺漂亮的，是铝合金的很有质感，只是红色的LOGO是个败笔，内屏看起来有点小，但是颜色做的不错,online_shopping_10_cats.csv
R0588,衣服,0,和图片略有……不值这个价位,online_shopping_10_cats.csv
R0589,手机,0,多得不知道说什么了啊质量不好性能不好不能下载反正都不好啊,online_shopping_10_cats.csv
R0590,酒店,0,一般般，服务非常差,online_shopping_10_cats.csv
R0591,水果,0,"超级小苹果，只有50-70mm,描述严重不符合， 骗人！",online_shopping_10_cats.csv
R0592,洗发水,0,差评，绝对差评，电话也不打，货放哪也不知道，收货人没见货就敢签收,online_shopping_10_cats.csv
R0593,洗发水,0,我就想知道刚收到的货就遗漏在外面嘛？？？？？也太不负责任了吧，，欺*消费者，太伤心了，,online_shopping_10_cats.csv
R0594,计算机,0,"预装软件过期了,一看居然是2006年的,晕(windows denfine?) 蓝牙开关在哪?",online_shopping_10_cats.csv
R0595,水果,0,以后绝对不敢在京东买水果了，几个品种都给小的出奇的东西，也难为京东了，每个品种都能找到这么奇葩的货品！按照个数计算，你们就玩心眼，太差劲！你们也好好称称分量，和你们注明的分量差距有多大！！！,online_shopping_10_cats.csv
R0596,酒店,0,房间太差，外面就是立交桥，吵的很，房内脏，味道又大，房门不牢，开关感觉都有问题。办入住的时候，前台给了房卡，打开房间发现里面已经睡着人了，这种事情怎么能够发生？,online_shopping_10_cats.csv
R0597,洗发水,0,要么假货要么滋源不好，明明买的是针对油性的但是真心油腻啊，还贵，如果是看广告来的还是放弃吧，花钱买罪受,online_shopping_10_cats.csv
R0598,酒店,1,性价比比较高，在临海属于比较好的酒店了，老酒店翻新,online_shopping_10_cats.csv
R0599,洗发水,1,还不错，昨晚使用效果还好，沙宣大品牌，京东发货配送迅速！,online_shopping_10_cats.csv
R0600,酒店,1,房间挺大卫生也还行就是洗澡水早晨有点凉,online_shopping_10_cats.csv
R0601,衣服,1,款式很好看，穿上很舒服，非常满意。,online_shopping_10_cats.csv
R0602,平板,1,宝贝很喜欢，很满意的一次购物。,online_shopping_10_cats.csv
R0603,水果,0,"每个都有局部烂掉的，,真的是每个烂一片。",online_shopping_10_cats.csv
R0604,酒店,0,还不错！但卫生间用普通灰花花岗岩彻成的墙和做地砖装饰让我觉得不是满意。,online_shopping_10_cats.csv
R0605,洗发水,0,两天前购买，今天看又有赠品，两天前怎么没有呢？生气，下次不购买了，差评,online_shopping_10_cats.csv
R0606,计算机,1,性价比较高。 IBM被收购后从贵族机子变成了大众机子，大家都可以过把瘾,online_shopping_10_cats.csv
R0607,衣服,1,裤子布料柔软，颜色好看，穿着舒服，值得拥有。,online_shopping_10_cats.csv
R0608,洗发水,1,礼品盒还算可以，买3送5划算，还没有使用，不过呢相信京东无假货。,online_shopping_10_cats.csv
R0609,衣服,1,一次买了三件，质量很好，三件七折，很好！,online_shopping_10_cats.csv
R0610,手机,1,外型倒是很不错的，手感很好。,online_shopping_10_cats.csv
R0611,书籍,1,本来对本书期望不大的，因为我一向喜欢余杰，而且对祝勇以前的一些观点不是很赞同，但是看了此书以后，对祝勇的思想痕迹有了了解，更为深刻的理解了祝勇的一些观点，总的说来，祝勇对于他人的剖析有理性（对余杰的批评有些过了），对问题的阐述比较客观。不过还有露出了文人相轻的感觉，如同楼上的那位朋友所说，对自己太看得起了。总结：建议一读。,online_shopping_10_cats.csv
R0612,衣服,0,质量不好，差评，差差,online_shopping_10_cats.csv
R0613,洗发水,0,就买瓶洗发水一共用了7天！！！ 用京东这么久第一次这样评价的！,online_shopping_10_cats.csv
R0614,洗发水,0,看起来不像是真货，因为瓶子的标签都是歪的。,online_shopping_10_cats.csv
R0615,洗发水,0,洗完头痒掉头发丢掉了，呵呵呵,online_shopping_10_cats.csv
R0616,酒店,1,服务非常好，锦江大厨的口味也很好。吃饭时，在野兔煲里面发现一根兔子毛，我想看看这里是怎样处理的，就向服务员提出。服务员马上汇报，领班表示给重新做一份，并把菜放在我视线所及的范围内。直到重新做好菜并送上来后，才把原来的撤下。后来快吃完饭时，又在空心菜盘子里发现一个玉米粒大小的土块（泥块）。提出后，领班马上表示在给换一份，并一再致谦。看到他们的态度很好，并且我已经快吃饱了，就表示不需要。最后领班还表示多送一份水果，我谢绝了。就是电梯里面的灯有点暗，头顶像蚌珠一样有16盏灯，还是觉得有点阴森森的。顺便说一下，附近的蜀渔坊特别差，餐厅内热浪滚滚，仔细一看，原来是因为厨房没有门，热气全跑到餐厅来了。最恶心的是吃到一半，桌子上突然出现一只蟑螂，向我的碟子飞快的爬来。与店长交涉（等了他很长时间，他解释说很忙，也许有许多蟑螂...之类的需要管理），他竟然说：“活物是没法管的，就是卫生部门的人来了，也不会说什么。因为蟑螂不是在菜里面发现的。”我靠，难道他们还想卖红烧蟑螂不成？,online_shopping_10_cats.csv
R0617,手机,0,1.语音拨号是垃圾，我在九九年拥有一部飞利浦手机，语音拨号可以随意设置。难道是技术不如人？3.待机时间太短！！！烦！4.反应迟钝！！5.内存偏低！！6.价格偏高！！7.MMC卡读取也没TF卡快！！！8.按键过小！不太习惯！！！！9.视频通话麻烦！！！！！！！,online_shopping_10_cats.csv
R0618,手机,1,性价比较高。64和弦动感铃声表现力很高，还有29首真人原唱。支持GPRS上网功能，可以轻松浏览网页。内置游戏反应速度快。30万象素数码摄像头，通过键盘上快捷键，可以一键进入拍照模式。,online_shopping_10_cats.csv
R0619,平板,1,华为的品质还是很不错的,online_shopping_10_cats.csv
R0620,衣服,1,"质量很好。很合身。服务态度好,物流快,穿起来很舒服。比实体店便宜,下次还会继续购买。大家都可以来购买吧！",online_shopping_10_cats.csv
R0621,水果,1,个头还算合格吧，12个29块钱，跟水果店差不多，还行,online_shopping_10_cats.csv
R0622,衣服,0,穿一天就烂了，洗一次就起毛了,online_shopping_10_cats.csv
R0623,水果,0,坏了好多/不过卖家愿意赔偿~~~~就是苹果放着泡沫一股异味/不放心吃啊啊啊啊啊,online_shopping_10_cats.csv
R0624,酒店,1,这次的入住，因为用港澳身份证预订登记的，所以安排的楼层高了很多．呵呵．真是区别大呢．而且房间很新，似乎改造过．行李员态度不错．下午茶款式丰富．入住还送了五十元的代金券，这样算下来房间价格是很划算的．如果下午再来会再考虑入住．,online_shopping_10_cats.csv
R0625,平板,1,不错 性能比较强,online_shopping_10_cats.csv
R0626,平板,0,新买的充电器不管用，还要返回检修，发快递还得跑镇上，太麻烦了，一个差评！,online_shopping_10_cats.csv
R0627,计算机,0,触控板左右键键程偏短，感觉生硬，不适合女生使用；到货时发现键盘上边缘没有安装到位，吓我一跳，还好本人懂一点，又把它重新安装好，华硕公司应该好好检讨一下了，这样的产品怎么能通过检测呢？,online_shopping_10_cats.csv
R0628,水果,0,果肉不新鲜，还有两个发霉的，太差。,online_shopping_10_cats.csv
R0629,洗发水,0,之所以给一颗星，是因为快递小哥惹的祸，之所以选择在京东上购物很久了，就是看中京东的物流体系有保障和送货到门的服务。那天送货的小哥不上楼，再三说明家里只有老人在不方便下楼，快递小哥上楼后很不耐烦指责我家老人，好不讲礼貌。再次说明一下不是物品不好，而是京东自营的东西物流服务也是其中一个重要环节，请京东管理好送货最后一公里的服务，做好监管!,online_shopping_10_cats.csv
R0630,水果,1,个头比较均匀，还是脆甜那种，价钱也满意。快递小哥一口气把6箱送上楼！必须赞！信赖京东没错的！,online_shopping_10_cats.csv
R0631,衣服,1,店家推荐的尺码合身，衣服不错，送货很快，好评。。。,online_shopping_10_cats.csv
R0632,洗发水,0,劝各位别看包装这么好，商品就是大家知道，后悔,online_shopping_10_cats.csv
R0633,水果,0,并不新鲜，而且有磕伤，不会再买了，这种在外面地摊还是特价水果才卖得出去的。,online_shopping_10_cats.csv
R0634,酒店,1,离火车站、地铁站很近，去火车站北出口有近道，熟悉了还是很方便。房间装修很不错，房间有点小，出差住也够用了，服务非常好，早餐有点简单。就是离学校比较近，周一至周五早上七点多，孩子们出操，鼓乐齐鸣有点吵，不睡懒觉的倒也没关系。,online_shopping_10_cats.csv
R0635,酒店,0,很旧的酒店，房间里又脏又旧，不过床铺的干净程度还算可以接受。电视遥控器也不好用，窗户完全不可以打开，外面贴着不知道什么广告。到晚上11点回来，已经不知道前台服务员去了哪里？无奈找到其他服务员，对前台告诉早上6：00叫早，前台也已经确认，结果是幸亏自己的手机有闹钟功能，不然一定赶不上飞机。早上结账时，告诉入住2位客人，需要另外交2元的城市建设费（好像是这个费用，甘肃省要求的）。在甘肃的其他酒店入住时，其他的酒店都自己承担的，钱虽然不多，不过可以反映酒店的服务水平。唯一的好处就是这个酒店可以提供免费接机服务，不过来接的车子也应该不是酒店的车子，一路上一直询问可否自己租他的车子。不过师傅倒是态度挺憨厚的。这样小的城市，这样的服务水平也就不足为奇了！！,online_shopping_10_cats.csv
R0636,衣服,0,裤子漏线。有个动。质检员该换了,online_shopping_10_cats.csv
R0637,洗发水,1,抢券买的，还是非常划算的，只希望是正品,online_shopping_10_cats.csv
R0638,水果,1,甘肃天水的红富士苹果真的很甜，水分很大，很满意，继续购买。,online_shopping_10_cats.csv
R0639,蒙牛,0,蒙牛怎么老出状况啊？严重抵制！,online_shopping_10_cats.csv
R0640,酒店,0,淋浴地漏严重堵塞，极其不便！电吹风折旧严重！浴缸有破损！,online_shopping_10_cats.csv
R0641,衣服,0,超垃圾的商家和快递公司，端午节就到我镇，硬是昨晚才收到，拿回去直接丢楼下垃圾桶了没意思,online_shopping_10_cats.csv
R0642,衣服,0,垃圾，真的垃圾，骗子骗子，一群骗子,online_shopping_10_cats.csv
